distCode,distName,officeCode,officeName,shopNo,address,month,year,rcsAfsc,rcsFsc,rcsAap,totalRcs,unitsAfsc,unitsFsc,unitsAap,totalUnits,requirmentAfscQty,requirmentFscQty,requirmentAapcQty,totalReqQty,obAfscQty,obFscQty,obAapcQty,totalObQty,tobeAlloctedAfscQty,tobeAlloctedFscQty,tobeAlloctedAapcQty,totalTobeAllocatedQty,partialAllocatedPercentage,partialAllocatedAfscQty,partialAllocatedFscQty,partialAllocatedAapcQty,totalPartialAllocatedQty,finalAllocatedPercentage,finalAllocatedAfscQty,finalAllocatedFscQty,finalAllocatedAapcQty,totalFinalAllocatedQty
532,Adilabad,532001,Talamadugu,1901014,A.Shyam Rao  Palli -K,4,2020,10,167,0,177,22,551,0,573,377,6612,0,6989,35,102,0,137,342,6510,0,6852,0,0,0,0,0,100.0,342,6510,0,6852
532,Adilabad,532001,Talamadugu,1901015,Kandi Narender  Arli -K,4,2020,72,349,0,421,260,1080,0,1340,3264,12960,0,16224,373,732,0,1105,2891,12228,0,15119,0,0,0,0,0,100.0,2891,12228,0,15119
532,Adilabad,532001,Talamadugu,1901016,"Salesman.Pendur Laxman  Jhari,poonaguda",4,2020,50,789,0,839,184,2838,0,3022,2252,34056,0,36308,35,864,0,899,2217,33192,0,35409,0,0,0,0,0,100.0,2217,33192,0,35409
532,Adilabad,532002,Tamsi,1902001,"M.Yeshwanth Rao, Salesman  DR DEPOT TAMSI-B",4,2020,51,731,0,782,184,2298,0,2482,2298,27576,0,29874,70,828,0,898,2228,26748,0,28976,0,0,0,0,0,100.0,2228,26748,0,28976
532,Adilabad,532002,Tamsi,1902002,"M.Yeshwanth Rao,Salesman  DR DEPOT  GIRGAON",4,2020,37,435,0,472,142,1673,0,1815,1726,20076,0,21802,35,480,0,515,1691,19596,0,21287,0,0,0,0,0,100.0,1691,19596,0,21287
532,Adilabad,532002,Tamsi,1902003,S.BHUMANNA  1-78 WADDADI,4,2020,22,315,0,337,82,1026,0,1108,995,12312,0,13307,0,282,0,282,995,12030,0,13025,0,0,0,0,0,100.0,995,12030,0,13025
532,Adilabad,532002,Tamsi,1902004,A MOHAN  HASNAPUR,4,2020,11,225,0,236,39,678,0,717,502,8136,0,8638,0,60,0,60,502,8076,0,8578,0,0,0,0,0,100.0,502,8076,0,8578
532,Adilabad,532002,Tamsi,1902005,T.RUDRA DEVI  H.NO.2-47 PONNARI,4,2020,41,587,0,628,132,1870,0,2002,1728,22440,0,24168,35,492,0,527,1693,21948,0,23641,0,0,0,0,0,100.0,1693,21948,0,23641
532,Adilabad,532002,Tamsi,1902006,K.Bhagwandlu  KAPPARLA,4,2020,29,471,0,500,92,1568,0,1660,1226,18816,0,20042,70,642,0,712,1156,18174,0,19330,0,0,0,0,0,100.0,1156,18174,0,19330
532,Adilabad,532002,Tamsi,1902007,"K.ASHANNA  3-144, KHAPPARLA",4,2020,30,398,0,428,89,1268,0,1357,1225,15216,0,16441,35,258,0,293,1190,14958,0,16148,0,0,0,0,0,100.0,1190,14958,0,16148
532,Adilabad,532002,Tamsi,1902009,VIJAYA YELCHALWAR  BANDALNAGAPUR,4,2020,31,614,0,645,93,1872,0,1965,1240,22464,0,23704,0,822,0,822,1240,21642,0,22882,0,0,0,0,0,100.0,1240,21642,0,22882
532,Adilabad,532002,Tamsi,1902010,CHOTEMIYA  GHOTKURI,4,2020,23,349,0,372,80,971,0,1051,993,11652,0,12645,35,204,0,239,958,11448,0,12406,0,0,0,0,0,100.0,958,11448,0,12406
532,Adilabad,532002,Tamsi,1902011,K.RAJITHA  6-117 JAMDI,4,2020,24,326,0,350,72,1008,0,1080,931,12096,0,13027,35,253,0,288,896,11843,0,12739,0,0,0,0,0,100.0,896,11843,0,12739
532,Adilabad,532004,Jainad,1904001,T.Adella Bai  Jainath,4,2020,34,711,0,745,104,2114,0,2218,1427,25368,0,26795,70,1044,0,1114,1357,24324,0,25681,0,0,0,0,0,100.0,1357,24324,0,25681
532,Adilabad,532004,Jainad,1904002,Koppula Laxmi  Jainath,4,2020,48,646,0,694,137,1886,0,2023,1877,22632,0,24509,0,360,0,360,1877,22272,0,24149,0,0,0,0,0,100.0,1877,22272,0,24149
532,Adilabad,532004,Jainad,1904003,Dada Rao  Nirala,4,2020,20,463,0,483,66,1583,0,1649,825,18996,0,19821,0,414,0,414,825,18582,0,19407,0,0,0,0,0,100.0,825,18582,0,19407
532,Adilabad,532004,Jainad,1904004,A.Ganganna  Laxmipur,4,2020,30,509,0,539,97,1571,0,1668,1230,18852,0,20082,0,600,0,600,1230,18252,0,19482,0,0,0,0,0,100.0,1230,18252,0,19482
532,Adilabad,532004,Jainad,1904005,Goukar Waman (I/C)  Deepaiguda,4,2020,40,706,0,746,112,2073,0,2185,1544,24876,0,26420,35,618,0,653,1509,24258,0,25767,0,0,0,0,0,100.0,1509,24258,0,25767
532,Adilabad,532004,Jainad,1904006,Goukar Waman  Bahdurpur,4,2020,35,392,0,427,105,1151,0,1256,1403,13812,0,15215,35,258,0,293,1368,13554,0,14922,0,0,0,0,0,100.0,1368,13554,0,14922
532,Adilabad,532004,Jainad,1904007,Sama Sunitha  Kura,4,2020,33,417,0,450,107,1262,0,1369,1339,15144,0,16483,35,600,0,635,1304,14544,0,15848,0,0,0,0,0,100.0,1304,14544,0,15848
532,Adilabad,532004,Jainad,1904008,R.Ramanna I/C  Makoda,4,2020,15,189,0,204,45,546,0,591,619,6552,0,7171,35,174,0,209,584,6378,0,6962,0,0,0,0,0,100.0,584,6378,0,6962
532,Adilabad,532004,Jainad,1904009,M.Santosh  Belgaon,4,2020,25,349,0,374,63,1109,0,1172,970,13308,0,14278,70,462,0,532,900,12846,0,13746,0,0,0,0,0,100.0,900,12846,0,13746
532,Adilabad,532004,Jainad,1904010,K.Premala Bai  Khapri,4,2020,21,345,0,366,59,997,0,1056,843,11964,0,12807,0,714,0,714,843,11250,0,12093,0,0,0,0,0,100.0,843,11250,0,12093
532,Adilabad,532004,Jainad,1904011,Pothanna  Umri,4,2020,22,95,0,117,69,278,0,347,941,3336,0,4277,86,138,0,224,855,3198,0,4053,0,0,0,0,0,100.0,855,3198,0,4053
532,Adilabad,532004,Jainad,1904012,Sama Sunitha I/C  Karanji,4,2020,31,363,0,394,95,1192,0,1287,1239,14304,0,15543,0,744,0,744,1239,13560,0,14799,0,0,0,0,0,100.0,1239,13560,0,14799
532,Adilabad,532004,Jainad,1904013,B.Ashakka  Ada,4,2020,9,365,0,374,27,1056,0,1083,368,12672,0,13040,0,378,0,378,368,12294,0,12662,0,0,0,0,0,100.0,368,12294,0,12662
532,Adilabad,532004,Jainad,1904014,Sudham  Kamta,4,2020,19,274,0,293,64,814,0,878,790,9768,0,10558,0,342,0,342,790,9426,0,10216,0,0,0,0,0,100.0,790,9426,0,10216
532,Adilabad,532004,Jainad,1904015,R.Ramanna  Pippalgaon,4,2020,6,109,0,115,21,307,0,328,252,3684,0,3936,0,36,0,36,252,3648,0,3900,0,0,0,0,0,100.0,252,3648,0,3900
532,Adilabad,532004,Jainad,1904016,K.Kishan  Balapur,4,2020,51,556,0,607,159,1793,0,1952,2041,21516,0,23557,0,474,0,474,2041,21042,0,23083,0,0,0,0,0,100.0,2041,21042,0,23083
532,Adilabad,532004,Jainad,1904017,Kavishwar  Sawapur,4,2020,9,221,0,230,28,715,0,743,381,8580,0,8961,0,426,0,426,381,8154,0,8535,0,0,0,0,0,100.0,381,8154,0,8535
532,Adilabad,532004,Jainad,1904018,A.Bhojanna  Lekarwada,4,2020,15,298,0,313,47,953,0,1000,608,11436,0,12044,35,666,0,701,573,10770,0,11343,0,0,0,0,0,100.0,573,10770,0,11343
532,Adilabad,532004,Jainad,1904019,CH Kishan  Pendalwada,4,2020,56,575,0,631,169,1789,0,1958,2334,21468,0,23802,35,738,0,773,2299,20730,0,23029,0,0,0,0,0,100.0,2299,20730,0,23029
532,Adilabad,532004,Jainad,1904020,Abhiman  Sankgvi -K,4,2020,30,380,0,410,74,1114,0,1188,1124,13368,0,14492,0,254,0,254,1124,13114,0,14238,0,0,0,0,0,100.0,1124,13114,0,14238
532,Adilabad,532004,Jainad,1904021,Durga  Kouta,4,2020,43,422,0,465,147,1243,0,1390,1923,14916,0,16839,0,630,0,630,1923,14286,0,16209,0,0,0,0,0,100.0,1923,14286,0,16209
532,Adilabad,532004,Jainad,1904022,D.Bhuma Reddy  Taroda -B,4,2020,7,272,0,279,29,839,0,868,348,10068,0,10416,0,186,0,186,348,9882,0,10230,0,0,0,0,0,100.0,348,9882,0,10230
532,Adilabad,532004,Jainad,1904023,B.Jitendar  Hashampur,4,2020,8,111,0,119,30,333,0,363,360,3996,0,4356,0,84,0,84,360,3912,0,4272,0,0,0,0,0,100.0,360,3912,0,4272
532,Adilabad,532004,Jainad,1904024,K.Godavari  Bhoraj,4,2020,1,312,0,313,3,915,0,918,36,10980,0,11016,0,462,0,462,36,10518,0,10554,0,0,0,0,0,100.0,36,10518,0,10554
532,Adilabad,532004,Jainad,1904025,Vanitha  Guda,4,2020,9,609,0,618,37,1977,0,2014,455,23724,0,24179,0,732,0,732,455,22992,0,23447,0,0,0,0,0,100.0,455,22992,0,23447
532,Adilabad,532004,Jainad,1904026,Dattu  Rampur -T,4,2020,11,217,0,228,27,671,0,698,426,8052,0,8478,35,174,0,209,391,7878,0,8269,0,0,0,0,0,100.0,391,7878,0,8269
532,Adilabad,532004,Jainad,1904027,R.Surekha  Gimma -B,4,2020,1,656,0,657,2,2034,0,2036,35,24408,0,24443,0,798,0,798,35,23610,0,23645,0,0,0,0,0,100.0,35,23610,0,23645
532,Adilabad,532004,Jainad,1904028,B.Adellu  Korata,4,2020,8,219,0,227,20,641,0,661,295,7692,0,7987,0,660,0,660,295,7032,0,7327,0,0,0,0,0,100.0,295,7032,0,7327
532,Adilabad,532004,Jainad,1904029,L.Gajanand  Akoli,4,2020,19,303,0,322,66,875,0,941,825,10500,0,11325,0,384,0,384,825,10116,0,10941,0,0,0,0,0,100.0,825,10116,0,10941
532,Adilabad,532004,Jainad,1904030,B.Raju  Kamai,4,2020,13,165,0,178,42,465,0,507,548,5580,0,6128,0,174,0,174,548,5406,0,5954,0,0,0,0,0,100.0,548,5406,0,5954
532,Adilabad,532004,Jainad,1904031,A.Shailaja  Mandagada,4,2020,31,346,0,377,89,1034,0,1123,1222,12408,0,13630,35,301,0,336,1187,12107,0,13294,0,0,0,0,0,100.0,1187,12107,0,13294
532,Adilabad,532004,Jainad,1904032,V.Vittal  Pipprwada,4,2020,21,397,0,418,83,1282,0,1365,996,15384,0,16380,0,0,0,0,996,15384,0,16380,0,0,0,0,0,100.0,996,15384,0,16380
532,Adilabad,532004,Jainad,1904033,Vanitha I/C  Poosai,4,2020,5,194,0,199,16,589,0,605,203,7068,0,7271,0,252,0,252,203,6816,0,7019,0,0,0,0,0,100.0,203,6816,0,7019
532,Adilabad,532004,Jainad,1904034,R.Ramanna I/C  Pardi -B,4,2020,8,310,0,318,20,909,0,929,296,10908,0,11204,0,540,0,540,296,10368,0,10664,0,0,0,0,0,100.0,296,10368,0,10664
532,Adilabad,532004,Jainad,1904035,G.Narsing  Mangurla,4,2020,34,235,0,269,108,781,0,889,1442,9372,0,10814,0,348,0,348,1442,9024,0,10466,0,0,0,0,0,100.0,1442,9024,0,10466
532,Adilabad,532004,Jainad,1904036,Venu  Sundaragiri,4,2020,21,157,0,178,57,458,0,515,842,5496,0,6338,0,210,0,210,842,5286,0,6128,0,0,0,0,0,100.0,842,5286,0,6128
532,Adilabad,532004,Jainad,1904037,S.Kavishwar  Kanapa Mediguda,4,2020,16,607,0,623,49,1833,0,1882,657,21996,0,22653,70,1364,0,1434,587,20632,0,21219,0,0,0,0,0,100.0,587,20632,0,21219
532,Adilabad,532004,Jainad,1904038,M.Shankar  Janimi,4,2020,126,337,0,463,421,1163,0,1584,5612,13956,0,19568,0,24,0,24,5612,13932,0,19544,0,0,0,0,0,100.0,5612,13932,0,19544
532,Adilabad,532005,Bela,1905001,SALESMAN  DR.DEPOT. BELA,4,2020,70,1234,0,1304,219,4097,0,4316,2952,49164,0,52116,80,1068,0,1148,2872,48096,0,50968,0,0,0,0,0,100.0,2872,48096,0,50968
532,Adilabad,532005,Bela,1905002,N.RAMESH  BHADI,4,2020,5,415,0,420,19,1393,0,1412,239,16716,0,16955,0,1159,0,1159,239,15557,0,15796,0,0,0,0,0,100.0,239,15557,0,15796
532,Adilabad,532005,Bela,1905003,A.MOHAN REDDY  SIRSANNA,4,2020,38,493,0,531,124,1551,0,1675,1609,18612,0,20221,0,666,0,666,1609,17946,0,19555,0,0,0,0,0,100.0,1609,17946,0,19555
532,Adilabad,532005,Bela,1905004,B.LATHA  GUDA,4,2020,14,306,0,320,44,962,0,1006,607,11544,0,12151,0,78,0,78,607,11466,0,12073,0,0,0,0,0,100.0,607,11466,0,12073
532,Adilabad,532005,Bela,1905005,"SHG Grama Samakhya, Awalpur  AWALPUR",4,2020,30,376,0,406,89,1129,0,1218,1212,13548,0,14760,0,258,0,258,1212,13290,0,14502,0,0,0,0,0,100.0,1212,13290,0,14502
532,Adilabad,532005,Bela,1905006,Shyamala  Doptala,4,2020,14,404,0,418,46,1270,0,1316,574,15240,0,15814,0,318,0,318,574,14922,0,15496,0,0,0,0,0,100.0,574,14922,0,15496
532,Adilabad,532005,Bela,1905007,Ravindar  Dahegoan,4,2020,37,475,0,512,132,1535,0,1667,1683,18420,0,20103,0,444,0,444,1683,17976,0,19659,0,0,0,0,0,100.0,1683,17976,0,19659
532,Adilabad,532005,Bela,1905008,Varsha  Mohabbatpur,4,2020,14,221,0,235,49,690,0,739,633,8280,0,8913,35,408,0,443,598,7872,0,8470,0,0,0,0,0,100.0,598,7872,0,8470
532,Adilabad,532005,Bela,1905009,G.Pushpa  Bhedoda,4,2020,27,382,0,409,93,1114,0,1207,1149,13368,0,14517,0,366,0,366,1149,13002,0,14151,0,0,0,0,0,100.0,1149,13002,0,14151
532,Adilabad,532005,Bela,1905010,"N.Anitha  Junoni,warnoor",4,2020,32,442,0,474,105,1491,0,1596,1418,17892,0,19310,0,224,0,224,1418,17668,0,19086,0,0,0,0,0,100.0,1418,17668,0,19086
532,Adilabad,532005,Bela,1905011,P.Rajeshwar  Patan,4,2020,16,247,0,263,57,779,0,836,729,9348,0,10077,0,486,0,486,729,8862,0,9591,0,0,0,0,0,100.0,729,8862,0,9591
532,Adilabad,532005,Bela,1905012,B.Jeevan  Sangidi,4,2020,62,594,0,656,213,1802,0,2015,2655,21624,0,24279,35,654,0,689,2620,20970,0,23590,0,0,0,0,0,100.0,2620,20970,0,23590
532,Adilabad,532005,Bela,1905013,Gambeer  Kapsi-B,4,2020,2,228,0,230,4,678,0,682,71,8136,0,8207,35,240,0,275,36,7896,0,7932,0,0,0,0,0,100.0,36,7896,0,7932
532,Adilabad,532005,Bela,1905014,"M.Shesha Rao  Kobbai,Magroola",4,2020,34,574,0,608,111,1819,0,1930,1466,21828,0,23294,35,354,0,389,1431,21474,0,22905,0,0,0,0,0,100.0,1431,21474,0,22905
532,Adilabad,532005,Bela,1905015,Sangeetha  Khogdur,4,2020,10,423,0,433,38,1301,0,1339,456,15612,0,16068,0,414,0,414,456,15198,0,15654,0,0,0,0,0,100.0,456,15198,0,15654
532,Adilabad,532005,Bela,1905016,P.Udhav  Pitgaon,4,2020,11,165,0,176,42,558,0,600,504,6696,0,7200,0,198,0,198,504,6498,0,7002,0,0,0,0,0,100.0,504,6498,0,7002
532,Adilabad,532005,Bela,1905017,"R.Amul  Ponnala,Ramkam",4,2020,10,293,0,303,36,1003,0,1039,465,12036,0,12501,0,390,0,390,465,11646,0,12111,0,0,0,0,0,100.0,465,11646,0,12111
532,Adilabad,532005,Bela,1905018,Bapu Rao  Karoni -B,4,2020,2,305,0,307,8,1044,0,1052,96,12528,0,12624,5,876,0,881,91,11652,0,11743,0,0,0,0,0,100.0,91,11652,0,11743
532,Adilabad,532005,Bela,1905019,S.Eshwerdas  Sonkhas Kadki,4,2020,7,409,0,416,30,1354,0,1384,383,16248,0,16631,35,1274,0,1309,348,14974,0,15322,0,0,0,0,0,100.0,348,14974,0,15322
532,Adilabad,532005,Bela,1905020,SALESMAN  SDRD Chandpally,4,2020,3,335,0,338,15,1091,0,1106,180,13092,0,13272,0,336,0,336,180,12756,0,12936,0,0,0,0,0,100.0,180,12756,0,12936
532,Adilabad,532005,Bela,1905021,M.Nagorao  Chaprala,4,2020,34,562,0,596,90,1767,0,1857,1315,21204,0,22519,0,588,0,588,1315,20616,0,21931,0,0,0,0,0,100.0,1315,20616,0,21931
532,Adilabad,532005,Bela,1905022,"A.Kishan  Takli,Bhavani Guda",4,2020,28,374,0,402,92,1187,0,1279,1159,14244,0,15403,35,612,0,647,1124,13632,0,14756,0,0,0,0,0,100.0,1124,13632,0,14756
532,Adilabad,532005,Bela,1905023,"Pothu  Masala-B,Masala -K",4,2020,68,286,0,354,212,967,0,1179,2787,11604,0,14391,70,144,0,214,2717,11460,0,14177,0,0,0,0,0,100.0,2717,11460,0,14177
532,Adilabad,532005,Bela,1905024,DRDepo Salesman  DRDepo Sayeedpur,4,2020,111,993,0,1104,318,3868,0,4186,4499,46416,0,50915,0,24,0,24,4499,46392,0,50891,0,0,0,0,0,100.0,4499,46392,0,50891
532,Adilabad,532005,Bela,1905025,DRDepo Salesman  SDRD Toyaguda,4,2020,25,324,0,349,75,1225,0,1300,1036,14700,0,15736,0,12,0,12,1036,14688,0,15724,0,0,0,0,0,100.0,1036,14688,0,15724
532,Adilabad,532006,Narnoor,1906001,CHOUHAN BIKKU  NARNOOR,4,2020,102,997,5,1104,346,3521,5,3872,4460,42252,60,46772,105,2124,10,2239,4355,40128,50,44533,0,0,0,0,0,100.0,4355,40128,50,44533
532,Adilabad,532006,Narnoor,1906002,1906002  Bheempoor,4,2020,62,387,3,452,172,1326,3,1501,2468,15912,36,18416,105,1260,10,1375,2363,14652,26,17041,0,0,0,0,0,100.0,2363,14652,26,17041
532,Adilabad,532006,Narnoor,1906003,Mesram Vimala  Gunajala,4,2020,44,485,1,530,133,1848,1,1982,1774,22176,12,23962,175,1488,10,1673,1599,20688,2,22289,0,0,0,0,0,100.0,1599,20688,2,22289
532,Adilabad,532006,Narnoor,1906004,1906004  Kothapally H,4,2020,64,284,5,353,194,1044,5,1243,2664,12528,60,15252,105,906,20,1031,2559,11622,40,14221,0,0,0,0,0,100.0,2559,11622,40,14221
532,Adilabad,532006,Narnoor,1906005,J Anitha  Mahagaon,4,2020,64,440,37,541,188,1776,37,2001,2566,21312,444,24322,105,846,90,1041,2461,20466,354,23281,0,0,0,0,0,100.0,2461,20466,354,23281
532,Adilabad,532006,Narnoor,1906006,J Balaji  Thadihatnoor,4,2020,126,902,4,1032,395,3148,4,3547,5343,37776,48,43167,70,2376,10,2456,5273,35400,38,40711,0,0,0,0,0,100.0,5273,35400,38,40711
532,Adilabad,532006,Narnoor,1906007,JADHAV SAVITHRA BAI  Nagalkonda,4,2020,29,664,0,693,81,2392,0,2473,1209,28704,0,29913,35,342,0,377,1174,28362,0,29536,0,0,0,0,0,100.0,1174,28362,0,29536
532,Adilabad,532006,Narnoor,1906008,G Tirupathi  Balanpoor,4,2020,21,231,1,253,58,898,1,957,840,10776,12,11628,70,421,0,491,770,10355,12,11137,0,0,0,0,0,100.0,770,10355,12,11137
532,Adilabad,532006,Narnoor,1906009,RATHOD GANESH  Umri,4,2020,76,489,21,586,222,1837,21,2080,3043,22044,252,25339,175,384,80,639,2868,21660,172,24700,0,0,0,0,0,100.0,2868,21660,172,24700
532,Adilabad,532006,Narnoor,1906011,ATHRAM DEV RAO  Sungapoor,4,2020,92,421,19,532,259,1644,19,1922,3617,19728,228,23573,280,1082,60,1422,3337,18646,168,22151,0,0,0,0,0,100.0,3337,18646,168,22151
532,Adilabad,532006,Narnoor,1906012,PAWAR SANTHOSH  Chorgaon,4,2020,16,286,2,304,56,1089,2,1147,716,13068,24,13808,70,552,10,632,646,12516,14,13176,0,0,0,0,0,100.0,646,12516,14,13176
532,Adilabad,532006,Narnoor,1906016,Rathod Prahlad  Khairdatwa,4,2020,47,317,0,364,141,1195,0,1336,1950,14340,0,16290,70,618,0,688,1880,13722,0,15602,0,0,0,0,0,100.0,1880,13722,0,15602
532,Adilabad,532006,Narnoor,1906022,Salam Yashoda Bai  Malangi,4,2020,30,400,9,439,92,1477,9,1578,1215,17724,108,19047,0,30,0,30,1215,17694,108,19017,0,0,0,0,0,100.0,1215,17694,108,19017
532,Adilabad,532006,Narnoor,1906023,Rathod Prahlad (I/C)  Mankapoor,4,2020,13,468,5,486,37,1689,5,1731,511,20268,60,20839,35,648,20,703,476,19620,40,20136,0,0,0,0,0,100.0,476,19620,40,20136
532,Adilabad,532007,Indravelly,1907001,MARUTHI  INDERVELLY,4,2020,140,1308,0,1448,409,4668,0,5077,5790,56016,0,61806,0,1,0,1,5790,56015,0,61805,0,0,0,0,0,100.0,5790,56015,0,61805
532,Adilabad,532007,Indravelly,1907002,R.THOURYA  DEVAPUR FP SHOP INDERVELLY (I/C),4,2020,43,852,0,895,115,2959,0,3074,1671,35508,0,37179,5,12,0,17,1666,35496,0,37162,0,0,0,0,0,100.0,1666,35496,0,37162
532,Adilabad,532007,Indravelly,1907003,SAVITHRA  MARKAGUDA H/O INDERVELLY,4,2020,170,681,0,851,524,2465,0,2989,7293,29580,0,36873,560,2947,0,3507,6733,26633,0,33366,0,0,0,0,0,100.0,6733,26633,0,33366
532,Adilabad,532007,Indravelly,1907004,C.GANGARAM  D.R.DEPOT. WADGOAN,4,2020,73,1046,0,1119,209,3888,0,4097,3002,46656,0,49658,350,4614,0,4964,2652,42042,0,44694,0,0,0,0,0,100.0,2652,42042,0,44694
532,Adilabad,532007,Indravelly,1907005,BHEEMRAO  DHODANDA,4,2020,50,359,0,409,144,1347,0,1491,2054,16164,0,18218,58,637,0,695,1996,15527,0,17523,0,0,0,0,0,100.0,1996,15527,0,17523
532,Adilabad,532007,Indravelly,1907006,Jadhav  Muthnur,4,2020,70,493,0,563,195,1731,0,1926,2767,20772,0,23539,0,0,0,0,2767,20772,0,23539,0,0,0,0,0,100.0,2767,20772,0,23539
532,Adilabad,532007,Indravelly,1907007,DHANRAJ  GINNERA,4,2020,99,516,0,615,310,2032,0,2342,4203,24384,0,28587,215,0,0,215,3988,24384,0,28372,0,0,0,0,0,100.0,3988,24384,0,28372
532,Adilabad,532007,Indravelly,1907008,G.RAMULU  D.R.DEPOT. SHANKARGUDA,4,2020,29,258,0,287,73,873,0,946,1113,10476,0,11589,0,114,0,114,1113,10362,0,11475,0,0,0,0,0,100.0,1113,10362,0,11475
532,Adilabad,532007,Indravelly,1907009,MANOJ  KESLAPUR,4,2020,27,261,0,288,82,975,0,1057,1142,11700,0,12842,70,96,0,166,1072,11604,0,12676,0,0,0,0,0,100.0,1072,11604,0,12676
532,Adilabad,532007,Indravelly,1907010,CH.GOVERDHAN  D.R.DEPOT. DASNAPUR,4,2020,101,807,0,908,287,3071,0,3358,4131,36852,0,40983,315,1038,0,1353,3816,35814,0,39630,0,0,0,0,0,100.0,3816,35814,0,39630
532,Adilabad,532007,Indravelly,1907014,KUBEER SING I/C  DHANORA---B,4,2020,171,488,0,659,490,1796,0,2286,7021,21552,0,28573,396,564,0,960,6625,20988,0,27613,0,0,0,0,0,100.0,6625,20988,0,27613
532,Adilabad,532007,Indravelly,1907015,THOURYA  DEVAPUR,4,2020,44,368,0,412,148,1338,0,1486,1921,16056,0,17977,15,8,0,23,1906,16048,0,17954,0,0,0,0,0,100.0,1906,16048,0,17954
532,Adilabad,532007,Indravelly,1907016,BALIRAM  D.R.DEPOT. GOURAPUR,4,2020,63,710,0,773,208,2786,0,2994,2835,33432,0,36267,560,4901,0,5461,2275,28531,0,30806,0,0,0,0,0,100.0,2275,28531,0,30806
532,Adilabad,532007,Indravelly,1907017,KUBEER SING  YEMAIKUNTA,4,2020,55,358,0,413,173,1410,0,1583,2286,16920,0,19206,0,216,0,216,2286,16704,0,18990,0,0,0,0,0,100.0,2286,16704,0,18990
