distCode,distName,officeCode,officeName,shopNo,address,month,year,rcsAfsc,rcsFsc,rcsAap,totalRcs,unitsAfsc,unitsFsc,unitsAap,totalUnits,requirmentAfscQty,requirmentFscQty,requirmentAapcQty,totalReqQty,obAfscQty,obFscQty,obAapcQty,totalObQty,tobeAlloctedAfscQty,tobeAlloctedFscQty,tobeAlloctedAapcQty,totalTobeAllocatedQty,partialAllocatedPercentage,partialAllocatedAfscQty,partialAllocatedFscQty,partialAllocatedAapcQty,totalPartialAllocatedQty,finalAllocatedPercentage,finalAllocatedAfscQty,finalAllocatedFscQty,finalAllocatedAapcQty,totalFinalAllocatedQty
532,Adilabad,532001,Talamadugu,1901014,A.Shyam Rao  Palli -K,4,2019,10,163,0,173,22,538,0,560,350,3228,0,3578,0,114,0,114,350,3114,0,3464,0,0,0,0,0,100.0,350,3114,0,3464
532,Adilabad,532001,Talamadugu,1901015,Kandi Narender  Arli -K,4,2019,70,351,0,421,255,1090,0,1345,2450,6540,0,8990,140,552,0,692,2310,5988,0,8298,0,0,0,0,0,100.0,2310,5988,0,8298
532,Adilabad,532001,Talamadugu,1901016,"Salesman.Pendur Laxman  Jhari,poonaguda",4,2019,50,783,0,833,186,2870,0,3056,1750,17220,0,18970,0,1074,0,1074,1750,16146,0,17896,0,0,0,0,0,100.0,1750,16146,0,17896
532,Adilabad,532002,Tamsi,1902001,"M.Yeshwanth Rao, Salesman  DR DEPOT TAMSI-B",4,2019,49,734,0,783,178,2311,0,2489,1715,13866,0,15581,35,696,0,731,1680,13170,0,14850,0,0,0,0,0,100.0,1680,13170,0,14850
532,Adilabad,532002,Tamsi,1902002,"M.Yeshwanth Rao,Salesman  DR DEPOT  GIRGAON",4,2019,33,432,0,465,122,1676,0,1798,1155,10056,0,11211,35,456,0,491,1120,9600,0,10720,0,0,0,0,0,100.0,1120,9600,0,10720
532,Adilabad,532002,Tamsi,1902003,S.BHUMANNA  1-78 WADDADI,4,2019,22,305,0,327,83,997,0,1080,770,5982,0,6752,35,384,0,419,735,5598,0,6333,0,0,0,0,0,100.0,735,5598,0,6333
532,Adilabad,532002,Tamsi,1902004,A MOHAN  HASNAPUR,4,2019,9,225,0,234,33,671,0,704,315,4026,0,4341,0,66,0,66,315,3960,0,4275,0,0,0,0,0,100.0,315,3960,0,4275
532,Adilabad,532002,Tamsi,1902005,T.RUDRA DEVI  H.NO.2-47 PONNARI,4,2019,40,583,0,623,129,1879,0,2008,1400,11274,0,12674,0,228,0,228,1400,11046,0,12446,0,0,0,0,0,100.0,1400,11046,0,12446
532,Adilabad,532002,Tamsi,1902006,K.Bhagwandlu  KAPPARLA,4,2019,29,474,0,503,92,1568,0,1660,1015,9408,0,10423,75,570,0,645,940,8838,0,9778,0,0,0,0,0,100.0,940,8838,0,9778
532,Adilabad,532002,Tamsi,1902007,"K.ASHANNA  3-144, KHAPPARLA",4,2019,30,398,0,428,90,1265,0,1355,1050,7590,0,8640,70,222,0,292,980,7368,0,8348,0,0,0,0,0,100.0,980,7368,0,8348
532,Adilabad,532002,Tamsi,1902009,VIJAYA YELCHALWAR  BANDALNAGAPUR,4,2019,30,608,0,638,92,1865,0,1957,1050,11190,0,12240,0,798,0,798,1050,10392,0,11442,0,0,0,0,0,100.0,1050,10392,0,11442
532,Adilabad,532002,Tamsi,1902010,CHOTEMIYA  GHOTKURI,4,2019,22,342,0,364,78,963,0,1041,770,5778,0,6548,0,240,0,240,770,5538,0,6308,0,0,0,0,0,100.0,770,5538,0,6308
532,Adilabad,532002,Tamsi,1902011,K.RAJITHA  6-117 JAMDI,4,2019,24,324,0,348,77,1016,0,1093,840,6096,0,6936,35,354,0,389,805,5742,0,6547,0,0,0,0,0,100.0,805,5742,0,6547
532,Adilabad,532004,Jainad,1904001,T.Adella Bai  Jainath,4,2019,33,713,0,746,104,2170,0,2274,1155,13020,0,14175,0,720,0,720,1155,12300,0,13455,0,0,0,0,0,100.0,1155,12300,0,13455
532,Adilabad,532004,Jainad,1904002,Koppula Laxmi  Jainath,4,2019,46,663,0,709,141,1969,0,2110,1610,11814,0,13424,0,564,0,564,1610,11250,0,12860,0,0,0,0,0,100.0,1610,11250,0,12860
532,Adilabad,532004,Jainad,1904003,Dada Rao  Nirala,4,2019,20,462,0,482,66,1597,0,1663,700,9582,0,10282,0,313,0,313,700,9269,0,9969,0,0,0,0,0,100.0,700,9269,0,9969
532,Adilabad,532004,Jainad,1904004,A.Ganganna  Laxmipur,4,2019,30,504,0,534,98,1561,0,1659,1050,9366,0,10416,35,492,0,527,1015,8874,0,9889,0,0,0,0,0,100.0,1015,8874,0,9889
532,Adilabad,532004,Jainad,1904005,Goukar Waman (I/C)  Deepaiguda,4,2019,38,705,0,743,104,2112,0,2216,1330,12672,0,14002,70,1219,0,1289,1260,11453,0,12713,0,0,0,0,0,100.0,1260,11453,0,12713
532,Adilabad,532004,Jainad,1904006,Goukar Waman  Bahdurpur,4,2019,35,390,0,425,106,1158,0,1264,1225,6948,0,8173,0,234,0,234,1225,6714,0,7939,0,0,0,0,0,100.0,1225,6714,0,7939
532,Adilabad,532004,Jainad,1904007,Sama Sunitha  Kura,4,2019,33,416,0,449,107,1268,0,1375,1155,7608,0,8763,0,210,0,210,1155,7398,0,8553,0,0,0,0,0,100.0,1155,7398,0,8553
532,Adilabad,532004,Jainad,1904008,R.Ramanna I/C  Makoda,4,2019,15,189,0,204,46,583,0,629,525,3498,0,4023,0,180,0,180,525,3318,0,3843,0,0,0,0,0,100.0,525,3318,0,3843
532,Adilabad,532004,Jainad,1904009,M.Santosh  Belgaon,4,2019,25,349,0,374,63,1114,0,1177,875,6684,0,7559,105,588,0,693,770,6096,0,6866,0,0,0,0,0,100.0,770,6096,0,6866
532,Adilabad,532004,Jainad,1904010,K.Premala Bai  Khapri,4,2019,21,345,0,366,59,1002,0,1061,735,6012,0,6747,0,648,0,648,735,5364,0,6099,0,0,0,0,0,100.0,735,5364,0,6099
532,Adilabad,532004,Jainad,1904011,Pothanna  Umri,4,2019,22,95,0,117,72,279,0,351,770,1674,0,2444,86,162,0,248,684,1512,0,2196,0,0,0,0,0,100.0,684,1512,0,2196
532,Adilabad,532004,Jainad,1904012,Sama Sunitha I/C  Karanji,4,2019,31,358,0,389,96,1185,0,1281,1085,7110,0,8195,0,522,0,522,1085,6588,0,7673,0,0,0,0,0,100.0,1085,6588,0,7673
532,Adilabad,532004,Jainad,1904013,B.Ashakka  Ada,4,2019,9,361,0,370,27,1070,0,1097,315,6420,0,6735,35,810,0,845,280,5610,0,5890,0,0,0,0,0,100.0,280,5610,0,5890
532,Adilabad,532004,Jainad,1904014,Sudham  Kamta,4,2019,17,278,0,295,61,839,0,900,595,5034,0,5629,0,192,0,192,595,4842,0,5437,0,0,0,0,0,100.0,595,4842,0,5437
532,Adilabad,532004,Jainad,1904015,R.Ramanna  Pippalgaon,4,2019,6,107,0,113,21,317,0,338,210,1902,0,2112,0,30,0,30,210,1872,0,2082,0,0,0,0,0,100.0,210,1872,0,2082
532,Adilabad,532004,Jainad,1904016,K.Kishan  Balapur,4,2019,51,550,0,601,163,1853,0,2016,1785,11118,0,12903,35,480,0,515,1750,10638,0,12388,0,0,0,0,0,100.0,1750,10638,0,12388
532,Adilabad,532004,Jainad,1904017,Kavishwar  Sawapur,4,2019,9,220,0,229,28,719,0,747,315,4314,0,4629,0,330,0,330,315,3984,0,4299,0,0,0,0,0,100.0,315,3984,0,4299
532,Adilabad,532004,Jainad,1904018,A.Bhojanna  Lekarwada,4,2019,15,295,0,310,49,958,0,1007,525,5748,0,6273,35,612,0,647,490,5136,0,5626,0,0,0,0,0,100.0,490,5136,0,5626
532,Adilabad,532004,Jainad,1904019,CH Kishan  Pendalwada,4,2019,58,577,0,635,180,1813,0,1993,2030,10878,0,12908,70,649,0,719,1960,10229,0,12189,0,0,0,0,0,100.0,1960,10229,0,12189
532,Adilabad,532004,Jainad,1904020,Abhiman  Sankgvi -K,4,2019,30,379,0,409,76,1141,0,1217,1050,6846,0,7896,0,684,0,684,1050,6162,0,7212,0,0,0,0,0,100.0,1050,6162,0,7212
532,Adilabad,532004,Jainad,1904021,Durga  Kouta,4,2019,43,420,0,463,148,1266,0,1414,1505,7596,0,9101,0,564,0,564,1505,7032,0,8537,0,0,0,0,0,100.0,1505,7032,0,8537
532,Adilabad,532004,Jainad,1904022,D.Bhuma Reddy  Taroda -B,4,2019,7,271,0,278,29,840,0,869,245,5040,0,5285,0,120,0,120,245,4920,0,5165,0,0,0,0,0,100.0,245,4920,0,5165
532,Adilabad,532004,Jainad,1904023,B.Jitendar  Hashampur,4,2019,8,111,0,119,34,341,0,375,280,2046,0,2326,0,120,0,120,280,1926,0,2206,0,0,0,0,0,100.0,280,1926,0,2206
532,Adilabad,532004,Jainad,1904024,K.Godavari  Bhoraj,4,2019,0,315,0,315,0,962,0,962,0,5772,0,5772,0,318,0,318,0,5454,0,5454,0,0,0,0,0,100.0,0,5454,0,5454
532,Adilabad,532004,Jainad,1904025,Vanitha  Guda,4,2019,9,607,0,616,37,2030,0,2067,315,12180,0,12495,0,498,0,498,315,11682,0,11997,0,0,0,0,0,100.0,315,11682,0,11997
532,Adilabad,532004,Jainad,1904026,Dattu  Rampur -T,4,2019,11,204,0,215,29,644,0,673,385,3864,0,4249,0,216,0,216,385,3648,0,4033,0,0,0,0,0,100.0,385,3648,0,4033
532,Adilabad,532004,Jainad,1904027,R.Surekha  Gimma -B,4,2019,1,654,0,655,2,2029,0,2031,35,12174,0,12209,0,660,0,660,35,11514,0,11549,0,0,0,0,0,100.0,35,11514,0,11549
532,Adilabad,532004,Jainad,1904028,B.Adellu  Korata,4,2019,8,219,0,227,20,640,0,660,280,3840,0,4120,0,372,0,372,280,3468,0,3748,0,0,0,0,0,100.0,280,3468,0,3748
532,Adilabad,532004,Jainad,1904029,L.Gajanand  Akoli,4,2019,19,308,0,327,66,913,0,979,665,5478,0,6143,0,408,0,408,665,5070,0,5735,0,0,0,0,0,100.0,665,5070,0,5735
532,Adilabad,532004,Jainad,1904030,B.Raju  Kamai,4,2019,13,165,0,178,43,488,0,531,455,2928,0,3383,0,114,0,114,455,2814,0,3269,0,0,0,0,0,100.0,455,2814,0,3269
532,Adilabad,532004,Jainad,1904031,A.Shailaja  Mandagada,4,2019,31,345,0,376,89,1059,0,1148,1085,6354,0,7439,104,186,0,290,981,6168,0,7149,0,0,0,0,0,100.0,981,6168,0,7149
532,Adilabad,532004,Jainad,1904032,V.Vittal  Pipprwada,4,2019,21,397,0,418,84,1305,0,1389,735,7830,0,8565,0,0,0,0,735,7830,0,8565,0,0,0,0,0,100.0,735,7830,0,8565
532,Adilabad,532004,Jainad,1904033,Vanitha I/C  Poosai,4,2019,5,194,0,199,17,593,0,610,175,3558,0,3733,0,108,0,108,175,3450,0,3625,0,0,0,0,0,100.0,175,3450,0,3625
532,Adilabad,532004,Jainad,1904034,R.Ramanna I/C  Pardi -B,4,2019,8,310,0,318,23,936,0,959,280,5616,0,5896,0,402,0,402,280,5214,0,5494,0,0,0,0,0,100.0,280,5214,0,5494
532,Adilabad,532004,Jainad,1904035,G.Narsing  Mangurla,4,2019,34,236,0,270,111,812,0,923,1190,4872,0,6062,0,222,0,222,1190,4650,0,5840,0,0,0,0,0,100.0,1190,4650,0,5840
532,Adilabad,532004,Jainad,1904036,Venu  Sundaragiri,4,2019,21,159,0,180,59,465,0,524,735,2790,0,3525,35,198,0,233,700,2592,0,3292,0,0,0,0,0,100.0,700,2592,0,3292
532,Adilabad,532004,Jainad,1904037,S.Kavishwar  Kanapa Mediguda,4,2019,15,609,0,624,49,1860,0,1909,525,11160,0,11685,5,1134,0,1139,520,10026,0,10546,0,0,0,0,0,100.0,520,10026,0,10546
532,Adilabad,532004,Jainad,1904038,M.Shankar  Janimi,4,2019,124,341,0,465,416,1193,0,1609,4340,7158,0,11498,0,12,0,12,4340,7146,0,11486,0,0,0,0,0,100.0,4340,7146,0,11486
532,Adilabad,532005,Bela,1905001,SALESMAN  DR.DEPOT. BELA,4,2019,64,1212,0,1276,194,4061,0,4255,2240,24366,0,26606,140,1794,0,1934,2100,22572,0,24672,0,0,0,0,0,100.0,2100,22572,0,24672
532,Adilabad,532005,Bela,1905002,N.RAMESH  BHADI,4,2019,4,413,0,417,14,1414,0,1428,140,8484,0,8624,0,695,0,695,140,7789,0,7929,0,0,0,0,0,100.0,140,7789,0,7929
532,Adilabad,532005,Bela,1905003,A.MOHAN REDDY  SIRSANNA,4,2019,36,490,0,526,114,1566,0,1680,1260,9396,0,10656,0,492,0,492,1260,8904,0,10164,0,0,0,0,0,100.0,1260,8904,0,10164
532,Adilabad,532005,Bela,1905004,B.LATHA  GUDA,4,2019,12,306,0,318,36,980,0,1016,420,5880,0,6300,0,414,0,414,420,5466,0,5886,0,0,0,0,0,100.0,420,5466,0,5886
532,Adilabad,532005,Bela,1905005,"SHG Grama Samakhya, Awalpur  AWALPUR",4,2019,29,374,0,403,84,1152,0,1236,1015,6912,0,7927,0,198,0,198,1015,6714,0,7729,0,0,0,0,0,100.0,1015,6714,0,7729
532,Adilabad,532005,Bela,1905006,Shyamala  Doptala,4,2019,13,396,0,409,42,1264,0,1306,455,7584,0,8039,0,318,0,318,455,7266,0,7721,0,0,0,0,0,100.0,455,7266,0,7721
532,Adilabad,532005,Bela,1905007,Ravindar  Dahegoan,4,2019,36,482,0,518,129,1588,0,1717,1260,9528,0,10788,35,504,0,539,1225,9024,0,10249,0,0,0,0,0,100.0,1225,9024,0,10249
532,Adilabad,532005,Bela,1905008,Varsha  Mohabbatpur,4,2019,13,223,0,236,44,695,0,739,455,4170,0,4625,0,0,0,0,455,4170,0,4625,0,0,0,0,0,100.0,455,4170,0,4625
532,Adilabad,532005,Bela,1905009,G.Pushpa  Bhedoda,4,2019,26,391,0,417,89,1144,0,1233,910,6864,0,7774,0,330,0,330,910,6534,0,7444,0,0,0,0,0,100.0,910,6534,0,7444
532,Adilabad,532005,Bela,1905010,"N.Anitha  Junoni,warnoor",4,2019,29,445,0,474,90,1521,0,1611,1015,9126,0,10141,35,426,0,461,980,8700,0,9680,0,0,0,0,0,100.0,980,8700,0,9680
532,Adilabad,532005,Bela,1905011,P.Rajeshwar  Patan,4,2019,13,248,0,261,43,791,0,834,455,4746,0,5201,0,551,0,551,455,4195,0,4650,0,0,0,0,0,100.0,455,4195,0,4650
532,Adilabad,532005,Bela,1905012,B.Jeevan  Sangidi,4,2019,56,595,0,651,194,1861,0,2055,1960,11166,0,13126,0,726,0,726,1960,10440,0,12400,0,0,0,0,0,100.0,1960,10440,0,12400
532,Adilabad,532005,Bela,1905013,Gambeer  Kapsi-B,4,2019,2,234,0,236,4,692,0,696,70,4152,0,4222,0,168,0,168,70,3984,0,4054,0,0,0,0,0,100.0,70,3984,0,4054
532,Adilabad,532005,Bela,1905014,"M.Shesha Rao  Kobbai,Magroola",4,2019,31,571,0,602,103,1843,0,1946,1085,11058,0,12143,70,384,0,454,1015,10674,0,11689,0,0,0,0,0,100.0,1015,10674,0,11689
532,Adilabad,532005,Bela,1905015,Sangeetha  Khogdur,4,2019,9,428,0,437,33,1331,0,1364,315,7986,0,8301,0,372,0,372,315,7614,0,7929,0,0,0,0,0,100.0,315,7614,0,7929
532,Adilabad,532005,Bela,1905016,P.Udhav  Pitgaon,4,2019,10,165,0,175,37,564,0,601,350,3384,0,3734,16,294,0,310,334,3090,0,3424,0,0,0,0,0,100.0,334,3090,0,3424
532,Adilabad,532005,Bela,1905017,"R.Amul  Ponnala,Ramkam",4,2019,7,298,0,305,23,1033,0,1056,245,6198,0,6443,0,204,0,204,245,5994,0,6239,0,0,0,0,0,100.0,245,5994,0,6239
532,Adilabad,532005,Bela,1905018,Bapu Rao  Karoni -B,4,2019,1,310,0,311,3,1067,0,1070,35,6402,0,6437,0,60,0,60,35,6342,0,6377,0,0,0,0,0,100.0,35,6342,0,6377
532,Adilabad,532005,Bela,1905019,S.Eshwerdas  Sonkhas Kadki,4,2019,2,411,0,413,5,1413,0,1418,70,8478,0,8548,0,522,0,522,70,7956,0,8026,0,0,0,0,0,100.0,70,7956,0,8026
532,Adilabad,532005,Bela,1905020,SALESMAN  SDRD Chandpally,4,2019,0,333,0,333,0,1095,0,1095,0,6570,0,6570,0,516,0,516,0,6054,0,6054,0,0,0,0,0,100.0,0,6054,0,6054
532,Adilabad,532005,Bela,1905021,M.Nagorao  Chaprala,4,2019,32,557,0,589,80,1761,0,1841,1120,10566,0,11686,104,522,0,626,1016,10044,0,11060,0,0,0,0,0,100.0,1016,10044,0,11060
532,Adilabad,532005,Bela,1905022,"A.Kishan  Takli,Bhavani Guda",4,2019,26,373,0,399,89,1206,0,1295,910,7236,0,8146,0,540,0,540,910,6696,0,7606,0,0,0,0,0,100.0,910,6696,0,7606
532,Adilabad,532005,Bela,1905023,"Pothu  Masala-B,Masala -K",4,2019,25,332,0,357,83,1122,0,1205,875,6732,0,7607,0,162,0,162,875,6570,0,7445,0,0,0,0,0,100.0,875,6570,0,7445
532,Adilabad,532005,Bela,1905024,DRDepo Salesman  DRDepo Sayeedpur,4,2019,98,995,0,1093,276,3902,0,4178,3430,23412,0,26842,0,60,0,60,3430,23352,0,26782,0,0,0,0,0,100.0,3430,23352,0,26782
532,Adilabad,532005,Bela,1905025,DRDepo Salesman  SDRD Toyaguda,4,2019,25,322,0,347,75,1225,0,1300,875,7350,0,8225,0,12,0,12,875,7338,0,8213,0,0,0,0,0,100.0,875,7338,0,8213
532,Adilabad,532006,Narnoor,1906001,CHOUHAN BIKKU  NARNOOR,4,2019,92,995,5,1092,306,3568,5,3879,3220,21408,50,24678,140,5070,20,5230,3080,16338,30,19448,0,0,0,0,0,100.0,3080,16338,30,19448
532,Adilabad,532006,Narnoor,1906002,1906002  Bheempoor,4,2019,56,395,3,454,156,1366,3,1525,1960,8196,30,10186,175,234,0,409,1785,7962,30,9777,0,0,0,0,0,100.0,1785,7962,30,9777
532,Adilabad,532006,Narnoor,1906003,Mesram Vimala  Gunajala,4,2019,33,496,1,530,97,1895,1,1993,1155,11370,10,12535,140,1346,0,1486,1015,10024,10,11049,0,0,0,0,0,100.0,1015,10024,10,11049
532,Adilabad,532006,Narnoor,1906004,1906004  Kothapally H,4,2019,68,431,8,507,202,1591,8,1801,2380,9546,80,12006,315,630,30,975,2065,8916,50,11031,0,0,0,0,0,100.0,2065,8916,50,11031
532,Adilabad,532006,Narnoor,1906005,J Anitha  Mahagaon,4,2019,57,445,39,541,167,1814,39,2020,1995,10884,390,13269,140,198,40,378,1855,10686,350,12891,0,0,0,0,0,100.0,1855,10686,350,12891
532,Adilabad,532006,Narnoor,1906006,J Balaji  Thadihatnoor,4,2019,112,911,4,1027,358,3200,4,3562,3920,19200,40,23160,70,2232,10,2312,3850,16968,30,20848,0,0,0,0,0,100.0,3850,16968,30,20848
532,Adilabad,532006,Narnoor,1906007,JADHAV SAVITHRA BAI  Nagalkonda,4,2019,24,663,0,687,63,2416,0,2479,840,14496,0,15336,0,672,0,672,840,13824,0,14664,0,0,0,0,0,100.0,840,13824,0,14664
532,Adilabad,532006,Narnoor,1906008,G Tirupathi  Balanpoor,4,2019,19,235,1,255,50,933,1,984,665,5598,10,6273,35,114,0,149,630,5484,10,6124,0,0,0,0,0,100.0,630,5484,10,6124
532,Adilabad,532006,Narnoor,1906009,RATHOD GANESH  Umri,4,2019,67,495,21,583,194,1860,21,2075,2345,11160,210,13715,0,773,60,833,2345,10387,150,12882,0,0,0,0,0,100.0,2345,10387,150,12882
532,Adilabad,532006,Narnoor,1906011,ATHRAM DEV RAO  Sungapoor,4,2019,73,440,19,532,195,1718,19,1932,2555,10308,190,13053,315,1032,70,1417,2240,9276,120,11636,0,0,0,0,0,100.0,2240,9276,120,11636
532,Adilabad,532006,Narnoor,1906012,PAWAR SANTHOSH  Chorgaon,4,2019,15,291,2,308,49,1136,2,1187,525,6816,20,7361,105,432,0,537,420,6384,20,6824,0,0,0,0,0,100.0,420,6384,20,6824
532,Adilabad,532006,Narnoor,1906016,Rathod Prahlad  Khairdatwa,4,2019,28,337,0,365,70,1274,0,1344,980,7644,0,8624,0,348,0,348,980,7296,0,8276,0,0,0,0,0,100.0,980,7296,0,8276
532,Adilabad,532006,Narnoor,1906022,Salam Yashoda Bai  Malangi,4,2019,22,253,6,281,68,950,6,1024,770,5700,60,6530,0,24,0,24,770,5676,60,6506,0,0,0,0,0,100.0,770,5676,60,6506
532,Adilabad,532006,Narnoor,1906023,Rathod Prahlad (I/C)  Mankapoor,4,2019,11,469,5,485,32,1698,5,1735,385,10188,50,10623,0,216,20,236,385,9972,30,10387,0,0,0,0,0,100.0,385,9972,30,10387
532,Adilabad,532007,Indravelly,1907001,MARUTHI  INDERVELLY,4,2019,133,1316,0,1449,388,4743,0,5131,4655,28458,0,33113,0,1435,0,1435,4655,27023,0,31678,0,0,0,0,0,100.0,4655,27023,0,31678
532,Adilabad,532007,Indravelly,1907002,R.THOURYA  DEVAPUR FP SHOP INDERVELLY (I/C),4,2019,38,854,0,892,98,2966,0,3064,1330,17796,0,19126,35,162,0,197,1295,17634,0,18929,0,0,0,0,0,100.0,1295,17634,0,18929
532,Adilabad,532007,Indravelly,1907003,SAVITHRA  MARKAGUDA H/O INDERVELLY,4,2019,167,685,0,852,508,2491,0,2999,5845,14946,0,20791,595,2250,0,2845,5250,12696,0,17946,0,0,0,0,0,100.0,5250,12696,0,17946
532,Adilabad,532007,Indravelly,1907004,C.GANGARAM  D.R.DEPOT. WADGOAN,4,2019,64,1054,0,1118,181,3946,0,4127,2240,23676,0,25916,420,4278,0,4698,1820,19398,0,21218,0,0,0,0,0,100.0,1820,19398,0,21218
532,Adilabad,532007,Indravelly,1907005,BHEEMRAO  DHODANDA,4,2019,38,366,0,404,109,1378,0,1487,1330,8268,0,9598,0,396,0,396,1330,7872,0,9202,0,0,0,0,0,100.0,1330,7872,0,9202
532,Adilabad,532007,Indravelly,1907006,Jadhav  Muthnur,4,2019,67,494,0,561,183,1752,0,1935,2345,10512,0,12857,0,300,0,300,2345,10212,0,12557,0,0,0,0,0,100.0,2345,10212,0,12557
532,Adilabad,532007,Indravelly,1907007,DHANRAJ  GINNERA,4,2019,94,520,0,614,288,2067,0,2355,3290,12402,0,15692,349,108,0,457,2941,12294,0,15235,0,0,0,0,0,100.0,2941,12294,0,15235
532,Adilabad,532007,Indravelly,1907008,G.RAMULU  D.R.DEPOT. SHANKARGUDA,4,2019,25,260,0,285,59,885,0,944,875,5310,0,6185,0,0,0,0,875,5310,0,6185,0,0,0,0,0,100.0,875,5310,0,6185
532,Adilabad,532007,Indravelly,1907009,MANOJ  KESLAPUR,4,2019,22,269,0,291,63,1005,0,1068,770,6030,0,6800,35,456,0,491,735,5574,0,6309,0,0,0,0,0,100.0,735,5574,0,6309
532,Adilabad,532007,Indravelly,1907010,CH.GOVERDHAN  D.R.DEPOT. DASNAPUR,4,2019,96,812,0,908,267,3116,0,3383,3360,18696,0,22056,210,528,0,738,3150,18168,0,21318,0,0,0,0,0,100.0,3150,18168,0,21318
532,Adilabad,532007,Indravelly,1907014,KUBEER SING I/C  DHANORA---B,4,2019,161,487,0,648,465,1799,0,2264,5635,10794,0,16429,105,222,0,327,5530,10572,0,16102,0,0,0,0,0,100.0,5530,10572,0,16102
532,Adilabad,532007,Indravelly,1907015,THOURYA  DEVAPUR,4,2019,40,374,0,414,134,1384,0,1518,1400,8304,0,9704,35,492,0,527,1365,7812,0,9177,0,0,0,0,0,100.0,1365,7812,0,9177
532,Adilabad,532007,Indravelly,1907016,BALIRAM  D.R.DEPOT. GOURAPUR,4,2019,54,716,0,770,184,2819,0,3003,1890,16914,0,18804,280,4218,0,4498,1610,12696,0,14306,0,0,0,0,0,100.0,1610,12696,0,14306
532,Adilabad,532007,Indravelly,1907017,KUBEER SING  YEMAIKUNTA,4,2019,52,362,0,414,161,1437,0,1598,1820,8622,0,10442,0,228,0,228,1820,8394,0,10214,0,0,0,0,0,100.0,1820,8394,0,10214
